,accepted_timestamp,accepted_lat,accepted_lng,pickup_timestamp,dropped_off_timestamp
83,2021-07-15 20:30:33 UTC,29.55074,-98.57255,2021-07-15 20:32:40 UTC,2021-07-15 21:02:05 UTC
84,2021-07-15 19:52:15 UTC,29.51136,-98.63093,2021-07-15 19:57:43 UTC,2021-07-15 20:22:49 UTC
85,2021-07-12 19:35:59 UTC,29.5673,-98.59249,2021-07-12 19:41:53 UTC,2021-07-12 19:59:55 UTC
86,2021-07-12 23:52:42 UTC,29.52356,-98.47625,2021-07-12 23:54:54 UTC,2021-07-13 00:11:24 UTC
87,2021-07-12 00:22:41 UTC,29.52318,-98.47631,2021-07-12 00:25:09 UTC,2021-07-12 00:36:44 UTC
88,2021-07-12 22:14:18 UTC,29.52668,-98.47233,2021-07-12 22:17:05 UTC,2021-07-12 22:30:46 UTC
89,2021-07-11 19:40:21 UTC,29.520036,-98.296768,2021-07-11 19:53:31 UTC,2021-07-11 20:24:14 UTC
90,2021-07-24 19:34:25 UTC,29.436771000000004,-98.654452,2021-07-24 19:39:04 UTC,2021-07-24 19:47:38 UTC
91,2021-07-24 04:54:24 UTC,29.386067,-98.478864,2021-07-24 04:59:03 UTC,2021-07-24 05:07:33 UTC
92,2021-07-24 20:02:30 UTC,29.448456,-98.687344,2021-07-24 20:08:23 UTC,2021-07-24 20:14:39 UTC
93,2021-07-19 02:26:13 UTC,29.552122,-98.585746,2021-07-19 02:33:44 UTC,2021-07-19 02:39:30 UTC
94,2021-07-09 00:12:49 UTC,29.43901,-98.45054,2021-07-09 00:21:36 UTC,2021-07-09 00:33:02 UTC
95,2021-07-09 01:54:29 UTC,29.42029,-98.49723,2021-07-09 01:57:38 UTC,2021-07-09 02:05:51 UTC
96,2021-07-03 18:27:30 UTC,29.450117,-98.421943,2021-07-03 18:43:00 UTC,2021-07-03 19:06:16 UTC
97,2021-07-03 16:21:23 UTC,29.487241,-98.544285,2021-07-03 16:24:38 UTC,2021-07-03 16:40:36 UTC
98,2021-07-03 18:17:31 UTC,29.4386,-98.45044,2021-07-03 18:24:42 UTC,2021-07-03 18:36:16 UTC
99,2021-07-09 02:13:14 UTC,29.420540000000003,-98.47367,2021-07-09 02:16:15 UTC,2021-07-09 02:20:48 UTC
100,2021-07-09 03:13:05 UTC,29.38427,-98.44866,2021-07-09 03:24:42 UTC,2021-07-09 03:31:52 UTC
101,2021-07-09 01:15:49 UTC,29.424090000000003,-98.49164,2021-07-09 01:19:45 UTC,2021-07-09 01:31:14 UTC
102,2021-07-19 05:09:57 UTC,29.603536,-98.466454,2021-07-19 05:21:56 UTC,2021-07-19 05:36:02 UTC
103,2021-07-13 18:37:58 UTC,29.514,-98.60962,2021-07-13 18:45:39 UTC,2021-07-13 19:01:47 UTC
104,2021-06-29 03:18:23 UTC,29.46289,-98.56779,2021-06-29 03:23:41 UTC,2021-06-29 03:38:38 UTC
105,2021-06-29 05:24:35 UTC,29.51646,-98.55404,2021-06-29 05:32:41 UTC,2021-06-29 05:59:05 UTC
106,2021-06-29 19:11:29 UTC,29.455170000000003,-98.61075,2021-06-29 19:16:59 UTC,2021-06-29 19:41:50 UTC
107,2021-06-29 03:01:57 UTC,29.49503,-98.55085,2021-06-29 03:07:18 UTC,2021-06-29 03:17:43 UTC
108,2021-06-29 21:04:06 UTC,29.51739,-98.55337,2021-06-29 21:07:52 UTC,2021-06-29 21:28:38 UTC
109,2021-06-29 02:13:37 UTC,29.483648,-98.482223,2021-06-29 02:20:57 UTC,2021-06-29 02:38:45 UTC
110,2021-07-21 19:54:27 UTC,29.531236,-98.562795,2021-07-21 20:02:53 UTC,2021-07-21 20:18:56 UTC
111,2021-07-28 22:25:14 UTC,29.490091,-98.689651,2021-07-28 22:34:37 UTC,2021-07-28 22:50:06 UTC
112,2021-07-28 21:46:58 UTC,29.466391,-98.619112,2021-07-28 21:52:07 UTC,2021-07-28 22:08:44 UTC
113,2021-07-28 20:30:46 UTC,29.451678,-98.682769,2021-07-28 20:34:29 UTC,2021-07-28 20:57:45 UTC
114,2021-07-16 00:30:09 UTC,29.37639,-98.45301,2021-07-16 00:40:08 UTC,2021-07-16 00:45:34 UTC
115,2021-07-04 18:02:12 UTC,29.589540000000003,-98.606887,2021-07-04 18:11:05 UTC,2021-07-04 18:29:54 UTC
116,2021-07-04 17:12:38 UTC,29.44703,-98.63641,2021-07-04 17:18:18 UTC,2021-07-04 17:20:29 UTC
117,2021-07-04 17:20:59 UTC,29.409740000000003,-98.65052,2021-07-04 17:31:37 UTC,2021-07-04 17:51:46 UTC
118,2021-07-04 01:23:45 UTC,29.43828,-98.47865,2021-07-04 01:25:40 UTC,2021-07-04 01:42:31 UTC
119,2021-07-11 00:40:35 UTC,29.52359,-98.47625,2021-07-11 00:42:47 UTC,2021-07-11 01:02:27 UTC
120,2021-07-18 18:25:38 UTC,29.507336,-98.573442,2021-07-18 18:32:02 UTC,2021-07-18 18:42:19 UTC
121,2021-07-18 06:48:52 UTC,29.402852000000003,-98.459372,2021-07-18 06:55:21 UTC,2021-07-18 07:04:02 UTC
122,2021-07-18 18:38:41 UTC,29.510087,-98.566497,2021-07-18 18:44:24 UTC,2021-07-18 18:55:39 UTC
123,2021-07-18 17:42:53 UTC,29.375542,-98.735006,2021-07-18 17:51:13 UTC,2021-07-18 18:08:26 UTC
124,2021-07-02 20:46:59 UTC,29.44217,-98.66179,2021-07-02 20:51:33 UTC,2021-07-02 21:00:23 UTC
125,2021-07-17 15:40:15 UTC,29.4507,-98.68323,2021-07-17 15:51:44 UTC,2021-07-17 16:03:09 UTC
126,2021-07-17 16:50:36 UTC,29.527653000000004,-98.393015,2021-07-17 17:04:03 UTC,2021-07-17 17:22:39 UTC
127,2021-07-17 18:25:49 UTC,29.523788,-98.476815,2021-07-17 18:31:07 UTC,2021-07-17 18:43:49 UTC
128,2021-07-11 23:02:32 UTC,29.52001,-98.48144,2021-07-11 23:09:24 UTC,2021-07-11 23:18:35 UTC
129,2021-07-11 18:19:16 UTC,29.48916,-98.62218,2021-07-11 18:23:08 UTC,2021-07-11 18:31:03 UTC
130,2021-07-11 18:37:33 UTC,29.4711,-98.62142,2021-07-11 18:44:59 UTC,2021-07-11 19:21:39 UTC
131,2021-07-27 19:04:17 UTC,29.520544,-98.50854,2021-07-27 19:11:09 UTC,2021-07-27 19:19:06 UTC
132,2021-07-02 19:16:56 UTC,29.43147,-98.68611,2021-07-02 19:24:30 UTC,2021-07-02 19:29:25 UTC
133,2021-07-02 23:51:24 UTC,29.42075,-98.49804,2021-07-02 23:57:29 UTC,2021-07-03 00:19:44 UTC
134,2021-07-02 21:00:59 UTC,29.44449,-98.70382,2021-07-02 21:05:49 UTC,2021-07-02 21:13:46 UTC
135,2021-07-02 04:12:27 UTC,29.515626,-98.41632,2021-07-02 04:21:17 UTC,2021-07-02 04:30:44 UTC
136,2021-07-02 03:57:27 UTC,29.519444,-98.476915,,
137,2021-07-02 18:47:34 UTC,29.40288,-98.55675,2021-07-02 18:55:00 UTC,2021-07-02 19:04:33 UTC
138,2021-07-02 18:04:27 UTC,29.39595,-98.649589,2021-07-02 18:16:00 UTC,2021-07-02 18:22:34 UTC
139,2021-07-08 04:16:40 UTC,29.557616,-98.589177,2021-07-08 04:22:22 UTC,2021-07-08 04:30:23 UTC
140,2021-07-08 05:28:51 UTC,29.527446,-98.477111,2021-07-08 05:46:57 UTC,2021-07-08 06:03:00 UTC
141,2021-07-08 20:57:56 UTC,29.43608,-98.49454,2021-07-08 21:01:30 UTC,2021-07-08 21:15:05 UTC
142,2021-07-08 22:55:44 UTC,29.490566,-98.440361,2021-07-08 23:01:57 UTC,2021-07-08 23:17:02 UTC
143,2021-07-08 03:55:38 UTC,29.592756,-98.625223,2021-07-08 03:57:50 UTC,2021-07-08 04:06:34 UTC
144,2021-07-08 21:15:54 UTC,29.52768,-98.47317,2021-07-08 21:19:08 UTC,2021-07-08 21:35:50 UTC
145,2021-07-08 06:41:29 UTC,29.42458,-98.50038,2021-07-08 06:45:36 UTC,2021-07-08 07:08:28 UTC
146,2021-07-08 00:57:35 UTC,29.49081,-98.56766,2021-07-08 01:01:09 UTC,2021-07-08 01:07:19 UTC
147,2021-07-08 03:42:42 UTC,29.588094,-98.618591,2021-07-08 03:46:55 UTC,2021-07-08 03:54:12 UTC
148,2021-07-08 22:39:27 UTC,29.46735,-98.49189,2021-07-08 22:42:04 UTC,2021-07-08 22:56:26 UTC
149,2021-07-08 02:19:17 UTC,29.516881,-98.657686,2021-07-08 02:25:41 UTC,2021-07-08 02:40:43 UTC
150,2021-07-01 20:04:42 UTC,29.62329,-98.464,2021-07-01 20:08:34 UTC,2021-07-01 20:34:51 UTC
151,2021-07-01 22:18:32 UTC,29.489683000000003,-98.577699,2021-07-01 22:25:23 UTC,2021-07-01 22:39:28 UTC
152,2021-07-01 18:54:53 UTC,29.485279,-98.603902,2021-07-01 19:01:39 UTC,2021-07-01 19:28:09 UTC
153,2021-07-01 23:23:43 UTC,29.42883,-98.64886,2021-07-01 23:39:20 UTC,2021-07-01 23:56:43 UTC
154,2021-07-27 19:50:31 UTC,29.350633,-98.525982,2021-07-27 19:53:18 UTC,2021-07-27 19:57:55 UTC
155,2021-07-27 22:07:05 UTC,29.495873,-98.534986,2021-07-27 22:10:06 UTC,2021-07-27 22:40:29 UTC
156,2021-07-27 18:39:33 UTC,29.494456,-98.617682,2021-07-27 18:44:43 UTC,2021-07-27 18:55:16 UTC
